	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
564	50_mètres_papillon	Femme	25	25:31	31	 Suède	 Stockholm	2008-11-12
565	50_mètres_papillon	Femme	25	24:99	22	 Australie	 Berlin	2008-11-16
566	50_mètres_papillon	Femme	25	24:75	32	 Suède	 Durban	2009-10-17
567	50_mètres_papillon	Femme	25	24:46	32	 Suède	 Stockholm	2009-11-11
568	50_mètres_papillon	Femme	25	24:38	32	 Suède	 Singapour	2009-11-22
569	100_mètres_papillon	Femme	50	1:16:6		 Allemagne de l'Est	 Turin	1954-08-31
570	100_mètres_papillon	Femme	50	1:14:0		 États-Unis	 Richmond	1954-09-4
571	100_mètres_papillon	Femme	50	1:13:8		 Pays-Bas	 Alkmaar	1955-04-16
572	100_mètres_papillon	Femme	50	1:13:7		 Pays-Bas	 Naarden	1955-06-14
573	100_mètres_papillon	Femme	50	1:13:2		 Pays-Bas	Alger	1955-08-28
574	100_mètres_papillon	Femme	50	1:13:1		 Pays-Bas	 Vlaardingen	1955-09-21
575	100_mètres_papillon	Femme	50	1:11:9		 Pays-Bas	 Velsen	1956-02-5
576	100_mètres_papillon	Femme	50	1:11:8		 États-Unis	 Tyler	1956-07-7
577	100_mètres_papillon	Femme	50	1:10:5		 Pays-Bas	 Hilversum	1956-11-12
578	100_mètres_papillon	Femme	50	1:10:5		 Pays-Bas	 Rhenes	1957-08-4
579	100_mètres_papillon	Femme	50	1:09:6		 États-Unis	 Los Angeles	1958-06-28
580	100_mètres_papillon	Femme	50	1:09:1		 États-Unis	 Chicago	1959-09-2
581	100_mètres_papillon	Femme	50	1:08:9		 Australie	 Tokyo	1961-04-2
582	100_mètres_papillon	Femme	50	1:08:8		 Canada	 Philadelphie	1961-08-12
583	100_mètres_papillon	Femme	50	1:08:2		 États-Unis	 Philadelphie	1961-08-12
584	100_mètres_papillon	Femme	50	1:07:8		 États-Unis	 Philadelphie	1962-08-2
585	100_mètres_papillon	Femme	50	1:07:3 		 Canada	 Vancouver	1962-07-28
586	100_mètres_papillon	Femme	50	1:06:5		 États-Unis	 Caroline du Nord	1963-08-16
587	100_mètres_papillon	Femme	50	1:06:1		 Pays-Bas	 Soestduinen	1963-09-1
588	100_mètres_papillon	Femme	50	1:05:1 		 Pays-Bas	 Blackpool	1964-05-30
589	100_mètres_papillon	Femme	50	1:04:7		 États-Unis	 Tokyo	1964-10-16
590	100_mètres_papillon	Femme	50	1:04:5		 Pays-Bas	 Budapest	1964-08-14
591	100_mètres_papillon	Femme	50	1:04:1		 États-Unis	 Los Angeles	1970-08-20
592	100_mètres_papillon	Femme	50	1:03:9		 Japon	 Tokyo	1972-07-21
593	100_mètres_papillon	Femme	50	1:03:80		 Hongrie	 Munich	1972-08-31
594	100_mètres_papillon	Femme	50	1:03:34		 Japon	 Munich	1972-09-1
595	100_mètres_papillon	Femme	50	1:03:05	15	 Allemagne de l'Est	 Berlin	1973-04-14
596	100_mètres_papillon	Femme	50	1:02:31	15	 Allemagne de l'Est	 Berlin	1973-07-14
597	100_mètres_papillon	Femme	50	1:02:09		 Allemagne de l'Est	 Vienne	1974-08-21
598	100_mètres_papillon	Femme	50	1:01:99		 Allemagne de l'Est	 Vienne	1974-08-22
599	100_mètres_papillon	Femme	50	1:01:88		 Allemagne de l'Est	 Concord	1974-09-1
600	100_mètres_papillon	Femme	50	1:01:33	17	 Allemagne de l'Est	 Wittenberg	1975-06-9
601	100_mètres_papillon	Femme	50	1:01:24	17	 Allemagne de l'Est	 Cali	1975-07-24
602	100_mètres_papillon	Femme	50	1:00:13	18	 Allemagne de l'Est	 Berlin-Est	1976-06-4
603	100_mètres_papillon	Femme	50	1:00:13	18	 Allemagne de l'Est	 Montréal	1976-07-22
604	100_mètres_papillon	Femme	50	59:78		 Allemagne de l'Est	 Berlin-Est	1977-08-28
605	100_mètres_papillon	Femme	50	59:46	17	 Allemagne de l'Est	 Berlin-Est	1978-07-3
606	100_mètres_papillon	Femme	50	59:26	16	 États-Unis	 Austin	1980-04-11
607	100_mètres_papillon	Femme	50	57:93	17	 États-Unis	 Brown Deer	1981-08-16
608	100_mètres_papillon	Femme	50	57:88	26	 États-Unis	 Sydney	1999-08-23
609	100_mètres_papillon	Femme	50	56:69	27	 Pays-Bas	 Sheffield	2000-05-25
610	100_mètres_papillon	Femme	50	56:64	27	 Pays-Bas	 Federal Way	2000-07-24
611	100_mètres_papillon	Femme	50	56:61	27	 Pays-Bas	 Sydney	2000-09-17
612	100_mètres_papillon	Femme	50	56:44	16	 Suède	 Rome	2009-07-26
613	100_mètres_papillon	Femme	50	56:06	16	 Suède	 Rome	2009-07-27
614	100_mètres_papillon	Femme	50	55:98	24	 États-Unis	 Londres	2012-07-29
615	100_mètres_papillon	Femme	50	55:74	21	 Suède	 Kazan	2015-08-2
616	100_mètres_papillon	Femme	50	55:64	21	 Suède	 Kazan	2015-08-3
617	100_mètres_papillon	Femme	50	55:48	22	 Suède	 Rio de Janeiro	2016-08-7
618	100_mètres_papillon	Femme	25	58:73	22	 États-Unis		1995-01-01
619	100_mètres_papillon	Femme	25	58:68	19	 Chine	 Rio de Janeiro	1995-12-2
620	100_mètres_papillon	Femme	25	58:56	19	 Australie		1995-01-01
621	100_mètres_papillon	Femme	25	58:29	17	 États-Unis	 Sainte-Foy	1996-12-1
622	100_mètres_papillon	Femme	25	58:24	15	 Japon	 Tokyo	1997-03-28
623	100_mètres_papillon	Femme	25	57:79	24	 États-Unis	 Göteborg	1997-04-19
624	100_mètres_papillon	Femme	25	56:90	25	 États-Unis	 College Station	1998-12-1
625	100_mètres_papillon	Femme	25	56:80	27	 États-Unis	 Paris	2000-02-12
626	100_mètres_papillon	Femme	25	56:56	27	 États-Unis	 Athènes	2000-03-18
627	100_mètres_papillon	Femme	25	56:55	26	 Slovaquie	 Berlin	2002-01-26
628	100_mètres_papillon	Femme	25	56:34	20	 États-Unis	 New York	2002-11-22
629	100_mètres_papillon	Femme	25	55:95	21	 Australie	 Hobart	2006-08-28
630	100_mètres_papillon	Femme	25	55:89	23	 Australie	 Manchester	2008-04-13
631	100_mètres_papillon	Femme	25	55:74	23	 Australie	 Canberra	2008-04-26
632	100_mètres_papillon	Femme	25	55:68	23	 Australie	 Hobart	2009-08-12
633	100_mètres_papillon	Femme	25	55:46	24	 Australie	 Stockholm	2009-11-10
634	100_mètres_papillon	Femme	25	55:05	30	 France	 Istanbul	2009-12-12
635	100_mètres_papillon	Femme	25	54:61	21	 Suède	 Doha	2014-12-7
636	200_mètres_papillon	Femme	50	2:42:3		 Pays-Bas	 Naarden	1956-12-12
637	200_mètres_papillon	Femme	50	2:38:1		 Pays-Bas	 Naarden	1957-03-19
638	200_mètres_papillon	Femme	50	2:40:5		 États-Unis	 Los Angeles	1958-06-29
639	200_mètres_papillon	Femme	50	2:38:9		 Pays-Bas	 Naarden	1958-09-13
640	200_mètres_papillon	Femme	50	2:37:0 		 États-Unis	 Redding	1959-07-19
641	200_mètres_papillon	Femme	50	2:34:4		 Pays-Bas	 Leipzig	1960-06-12
642	200_mètres_papillon	Femme	50	2:32:8		 États-Unis	 Philadelphie	1961-08-13
643	200_mètres_papillon	Femme	50	2:31:2		 États-Unis	 Chicago	1962-08-19
644	200_mètres_papillon	Femme	50	2:30:7		 États-Unis	 Los Altos	1962-08-25
645	200_mètres_papillon	Femme	50	2:29:1		 États-Unis	 Philadelphie	1963-07-27
646	200_mètres_papillon	Femme	50	2:28:1		 États-Unis	 Los Angeles	1964-07-12
647	200_mètres_papillon	Femme	50	2:26:4		 États-Unis	 Los Altos	1964-08-2
648	200_mètres_papillon	Femme	50	2:26:3		 États-Unis	 Maumee	1965-08-15
649	200_mètres_papillon	Femme	50	2:25:8		 Pays-Bas	 Leyde	1965-08-21
650	200_mètres_papillon	Femme	50	2:25:3		 Pays-Bas	 Groningen	1965-09-12
651	200_mètres_papillon	Femme	50	2:22:5		 Pays-Bas	 Groningen	1967-08-2
652	200_mètres_papillon	Femme	50	2:21:0 		 Pays-Bas	 Blackpool	1967-08-25
653	200_mètres_papillon	Femme	50	2:20:7		 États-Unis	 Santa Clara	1970-07-11
654	200_mètres_papillon	Femme	50	2:19:3		 États-Unis	 Los Angeles	1970-08-22
655	200_mètres_papillon	Femme	50	2:18:6		 États-Unis	 Los Angeles	1971-08-7
656	200_mètres_papillon	Femme	50	2:18:4		 États-Unis	 Houston	1971-08-28
657	200_mètres_papillon	Femme	50	2:18:4		 États-Unis	 Houston	1971-08-28
658	200_mètres_papillon	Femme	50	2:18:4		 États-Unis	 Minsk	1971-09-10
659	200_mètres_papillon	Femme	50	2:16:62		 États-Unis	 Chicago	1972-08-6
660	200_mètres_papillon	Femme	50	2:15:57		 États-Unis	 Munich	1972-09-4
661	200_mètres_papillon	Femme	50	2:15:45	17	 Allemagne de l'Est	 Belgrade	1973-09-8
662	200_mètres_papillon	Femme	50	2:13:76	17	 Allemagne de l'Est	 Belgrade	1973-09-8
663	200_mètres_papillon	Femme	50	2:13:60	20	 Allemagne de l'Est	 Tallinn	1976-03-14
664	200_mètres_papillon	Femme	50	2:13:60	20	 Allemagne de l'Est	 Berlin-Est	1976-06-4
665	200_mètres_papillon	Femme	50	2:11:22	20	 Allemagne de l'Est	 Berlin-Est	1976-06-5
666	200_mètres_papillon	Femme	50	2:11:20	17	 Allemagne de l'Est	 Leningrad	1978-04-9
667	200_mètres_papillon	Femme	50	2:09:87	17	 Allemagne de l'Est	 Berlin-Est	1978-07-4
668	200_mètres_papillon	Femme	50	2:09:87	15	 États-Unis	 Berlin-Ouest	1978-08-26
669	200_mètres_papillon	Femme	50	2:09:77	15	 États-Unis	 San Juan	1979-07-7
670	200_mètres_papillon	Femme	50	2:08:41	15	 États-Unis	 Fort Lauderdale	1979-08-6
671	200_mètres_papillon	Femme	50	2:07:01	15	 États-Unis	 Fort Lauderdale	1979-08-6
672	200_mètres_papillon	Femme	50	2:06:37	16	 États-Unis	 Irvine	1980-07-7
673	200_mètres_papillon	Femme	50	2:05:96	17	 États-Unis	 Brown Deer	1981-08-13
674	200_mètres_papillon	Femme	50	2:05:81	27	 Australie	 Sydney	2000-05-17
675	200_mètres_papillon	Femme	50	2:05:78	19	 Pologne	 Berlin	2002-08-4
676	200_mètres_papillon	Femme	50	2:05:61	22	 Pologne	 Montréal	2005-07-28
677	200_mètres_papillon	Femme	50	2:05:40	20	 Australie	 Victoria	2006-08-17
678	200_mètres_papillon	Femme	50	2:04:18	19	 Chine	 Pékin	2008-08-14
679	200_mètres_papillon	Femme	50	2:04:14	25	 États-Unis	 Rome	2009-07-29
680	200_mètres_papillon	Femme	50	2:03:41	23	 Australie	 Rome	2009-07-30
681	200_mètres_papillon	Femme	50	2:01:81	20	 Chine	 Jinan	2009-10-22
682	200_mètres_papillon	Femme	25	2:05:65	17	 États-Unis		1981-01-2
683	200_mètres_papillon	Femme	25	2:05:37	26	 Australie	 Malmö	1999-02-18
684	200_mètres_papillon	Femme	25	2:04:42	26	 Australie		1995-09-01
685	200_mètres_papillon	Femme	25	2:04:16	27	 Australie	 Sydney	2000-01-18
686	200_mètres_papillon	Femme	25	2:04:04	19	 Chine	 Berlin	2004-01-18
687	200_mètres_papillon	Femme	25	2:03:53	24	 Pologne	 Debrecen	2007-12-13
688	200_mètres_papillon	Femme	25	2:03:12	27	 Japon	 Tokyo	2008-02-23
689	200_mètres_papillon	Femme	25	2:02:50	20	 Chine	 Stockholm	2009-11-11
690	200_mètres_papillon	Femme	25	2:00:78	20	 Chine	 Berlin	2009-11-15
691	200_mètres_papillon	Femme	25	1:59:61	24	 Espagne	 Doha	2014-12-3
692	200_mètres_4_nages	Femme	50	2:48:2		 États-Unis	 Chicago	1957-04-27
693	200_mètres_4_nages	Femme	50	2:47:7		 États-Unis	 Akron	1958-07-20
694	200_mètres_4_nages	Femme	50	2:43:2		 États-Unis	 Fresno	1958-08-16
695	200_mètres_4_nages	Femme	50	2:40:3		 États-Unis	 Hobart	1959-01-14
696	200_mètres_4_nages	Femme	50	2:40:1		 États-Unis	 Redding	1961-05-13
697	200_mètres_4_nages	Femme	50	2:37:1		 États-Unis	 Tenri	1961-07-9
698	200_mètres_4_nages	Femme	50	2:35:0		 États-Unis	 Philadelphie	1961-08-12
699	200_mètres_4_nages	Femme	50	2:33:3		 États-Unis	 Chicago	1962-08-18
700	200_mètres_4_nages	Femme	50	2:31:8		 États-Unis	 Los Angeles	1963-07-27
701	200_mètres_4_nages	Femme	50	2:30:1		 États-Unis	 Los Angeles	1964-07-11
702	200_mètres_4_nages	Femme	50	2:29:9		 États-Unis	 Los Altos	1964-08-1
703	200_mètres_4_nages	Femme	50	2:29:0		 États-Unis	 Los Altos (Californie)	1966-07-22
704	200_mètres_4_nages	Femme	50	2:27:8		 États-Unis	 Lincoln	1966-08-21
705	200_mètres_4_nages	Femme	50	2:27:5		 États-Unis	 Santa Clara (Californie)	1967-07-8
706	200_mètres_4_nages	Femme	50	2:26:1		 États-Unis	 Winnipeg	1967-07-30
707	200_mètres_4_nages	Femme	50	2:25:0		 États-Unis	 Philadelphie	1967-08-18
708	200_mètres_4_nages	Femme	50	2:23:5		 États-Unis	 Philadelphie	1967-08-25
709	200_mètres_4_nages	Femme	50	2:29:0		 États-Unis	 Los Altos	1966-07-22
710	200_mètres_4_nages	Femme	50	2:23:07		 Australie	 Munich	1972-08-28
711	200_mètres_4_nages	Femme	50	2:23:01	15	 Allemagne de l'Est	 Berlin-Est	1973-04-13
712	200_mètres_4_nages	Femme	50	2:20:51		 Allemagne de l'Est	 Belgrade	1973-09-4
713	200_mètres_4_nages	Femme	50	2:18:97		 Allemagne de l'Est	 Vienne	1974-08-18
714	200_mètres_4_nages	Femme	50	2:18:83		 Allemagne de l'Est	 Wittenberg	1975-06-10
715	200_mètres_4_nages	Femme	50	2:18:30		 Allemagne de l'Est	 Tallinn	1976-03-12
716	200_mètres_4_nages	Femme	50	2:17:14	18	 Allemagne de l'Est	 Berlin-Est	1976-06-5
717	200_mètres_4_nages	Femme	50	2:16:96		 Allemagne de l'Est	 Leipzig	1977-07-10
718	200_mètres_4_nages	Femme	50	2:15:95		 Allemagne de l'Est	 Jönköping	1977-08-20
719	200_mètres_4_nages	Femme	50	2:15:85		 Allemagne de l'Est	 Berlin-Est	1977-08-28
720	200_mètres_4_nages	Femme	50	2:15:09		 États-Unis	 The Woodlands	1978-08-2
721	200_mètres_4_nages	Femme	50	2:14:07		 États-Unis	 Berlin-Ouest	1978-08-20
722	200_mètres_4_nages	Femme	50	2:13:69		 États-Unis	 Austin	1980-01-5
723	200_mètres_4_nages	Femme	50	2:13:00		 Allemagne de l'Est	 Berlin-Est	1980-05-24
724	200_mètres_4_nages	Femme	50	2:11:73		 Allemagne de l'Est	 Magdebourg	1981-07-4
725	200_mètres_4_nages	Femme	50	2:11:65		 Chine	 Barcelone	1992-07-30
726	200_mètres_4_nages	Femme	50	2:09:72		 Chine	 Shanghai	1997-10-17
727	200_mètres_4_nages	Femme	50	2:08:92	20	 Australie	 Sydney	2008-03-25
728	200_mètres_4_nages	Femme	50	2:08:45	20	 Australie	 Pékin	2008-08-13
729	200_mètres_4_nages	Femme	50	2:07:03	20	 États-Unis	 Rome	2009-07-26
730	200_mètres_4_nages	Femme	50	2:06:15	20	 États-Unis	 Rome	2009-07-27
731	200_mètres_4_nages	Femme	50	2:06:12	26	 Hongrie	 Kazan	2015-08-3
732	200_mètres_4_nages	Femme	25	2:7:79		 États-Unis	 Palma de Majorque	1993-12-5
733	200_mètres_4_nages	Femme	25	2:6:13	24	 Zimbabwe	 Manchester	2008-04-12
734	200_mètres_4_nages	Femme	25	2:6:01	20	 Hongrie	 Moscou	2009-11-6
735	200_mètres_4_nages	Femme	25	2:4:64	20	 Hongrie	 Istanbul	2009-12-10
736	200_mètres_4_nages	Femme	25	2:4:60	22	 États-Unis	 Manchester	2009-12-19
737	200_mètres_4_nages	Femme	25	2:4:39	24	 Hongrie	 Eindhoven	2013-08-7
738	200_mètres_4_nages	Femme	25	2:3:20	24	 Hongrie	 Eindhoven	2013-08-7
739	200_mètres_4_nages	Femme	25	2:2:61	25	 Hongrie	 Doha	2014-08-27
740	200_mètres_4_nages	Femme	25	2:2:13	25	 Hongrie	 Dubai	2014-08-31
741	200_mètres_4_nages	Femme	25	2:1:86	25	 Hongrie	 Doha	2014-12-6
742	400_mètres_4_nages	Femme	50	5:50:4		 Hongrie	 Budapest	1953-04-10
743	400_mètres_4_nages	Femme	50	5:47:3		 Pays-Bas	 Hilversum	1955-03-28
744	400_mètres_4_nages	Femme	50	5:40:8		 Hongrie	 Budapest	1955-07-13
745	400_mètres_4_nages	Femme	50	5:38:9		 Pays-Bas	 Hilversum	1956-12-2
746	400_mètres_4_nages	Femme	50	5:46:6		 États-Unis	 Los Angeles	1958-06-27
747	400_mètres_4_nages	Femme	50	5:43:7		 États-Unis	 Topeka	1958-08-1
748	400_mètres_4_nages	Femme	50	5:41:1 		 États-Unis	 Melbourne	1959-02-24
749	400_mètres_4_nages	Femme	50	5:40:2 		 États-Unis	 Redding	1959-07-17
750	400_mètres_4_nages	Femme	50	5:36:5	13	 États-Unis	 Indianapolis	1960-07-15
751	400_mètres_4_nages	Femme	50	5:34:5	14	 États-Unis	 Philadelphie	1961-08-11
752	400_mètres_4_nages	Femme	50	5:29:7	15	 États-Unis	 Los Altos	1962-06-2
753	400_mètres_4_nages	Femme	50	5:27:4		 États-Unis	 Osaka	1962-07-26
754	400_mètres_4_nages	Femme	50	5:24:7	15	 États-Unis	 Osaka	1962-07-26
755	400_mètres_4_nages	Femme	50	5:21:9		 États-Unis	 Osaka	1962-07-28
756	400_mètres_4_nages	Femme	50	5:16:5	17	 États-Unis	 Lima	1964-03-10
757	400_mètres_4_nages	Femme	50	5:14:9	17	 États-Unis	 New York	1964-08-30
758	400_mètres_4_nages	Femme	50	5:11:7	18	 États-Unis	 Santa Clara	1967-07-9
759	400_mètres_4_nages	Femme	50	5:09:7	18	 États-Unis	 Winnipeg	1967-08-1
760	400_mètres_4_nages	Femme	50	5:08:2	18	 États-Unis	 Philadelphie	1967-08-10
761	400_mètres_4_nages	Femme	50	5:04:7	19	 États-Unis	 Los Angeles	1968-08-24
762	400_mètres_4_nages	Femme	50	5:02:97		 Australie	 Munich	1972-08-31
763	400_mètres_4_nages	Femme	50	5:01:10		 Allemagne de l'Est	 Utrecht	1973-08-18
764	400_mètres_4_nages	Femme	50	4:57:51		 Allemagne de l'Est	 Belgrade	1973-09-6
765	400_mètres_4_nages	Femme	50	4:52:42		 Allemagne de l'Est	 Vienne	1974-08-21
766	400_mètres_4_nages	Femme	50	4:52:20		 Allemagne de l'Est	 Wittemberg	1975-06-7
767	400_mètres_4_nages	Femme	50	4:48:79		 Allemagne de l'Est	 Berlin-Est	1976-06-1
768	400_mètres_4_nages	Femme	50	4:42:77		 Allemagne de l'Est	 Montréal	1976-07-24
769	400_mètres_4_nages	Femme	50	4:40:83	15	 États-Unis	 Berlin-Ouest	1978-08-23
770	400_mètres_4_nages	Femme	50	4:39:96	17	 Allemagne de l'Est	 Léningrad	1980-03-30
771	400_mètres_4_nages	Femme	50	4:38:44	17	 Allemagne de l'Est	 Magdebourg	1980-05-27
772	400_mètres_4_nages	Femme	50	4:36:29	17	 Allemagne de l'Est	 Moscou	1980-07-26
773	400_mètres_4_nages	Femme	50	4:36:10	19	 Allemagne de l'Est	 Guayaquil	1982-08-1
774	400_mètres_4_nages	Femme	50	4:34:79	16	 Chine	 Shanghai	1997-10-13
775	400_mètres_4_nages	Femme	50	4:33:59	18	 Ukraine	 Sydney	2000-09-16
776	400_mètres_4_nages	Femme	50	4:32:89	18	 États-Unis	 Melbourne	2007-04-1
777	400_mètres_4_nages	Femme	50	4:31:46	20	 Australie	 Sydney	2008-03-22
778	400_mètres_4_nages	Femme	50	4:31:12	19	 États-Unis	 Omaha	2008-06-29
779	400_mètres_4_nages	Femme	50	4:29:45	20	 Australie	 Pékin	2008-08-10
780	400_mètres_4_nages	Femme	50	4:28:43	16	 Chine	 Londres	2012-07-28
781	400_mètres_4_nages	Femme	50	4:26:36	27	 Hongrie	 Rio de Janeiro	2016-08-6
782	400_mètres_4_nages	Femme	25	4:29:00		 Chine	 Palma de Majorque	1993-12-2
783	400_mètres_4_nages	Femme	25	4:27:83	19	 Ukraine	 Paris	2002-01-20
784	400_mètres_4_nages	Femme	25	4:26:52	24	 Zimbabwe	 Manchester	2008-04-9
785	400_mètres_4_nages	Femme	25	4:25:87	20	 États-Unis	 Toronto	2008-11-28
786	400_mètres_4_nages	Femme	25	4:25:06	18	 Espagne	 Rijeka	2008-12-14
787	400_mètres_4_nages	Femme	25	4:22:88	20	 Afrique du Sud	 Singapour	2009-11-22
788	400_mètres_4_nages	Femme	25	4:21:04	22	 États-Unis	 Manchester	2009-12-18
789	400_mètres_4_nages	Femme	25	4:20:85	24	 Hongrie	 Berlin	2013-08-11
790	400_mètres_4_nages	Femme	25	4:20:83	25	 Hongrie	 Doha	2014-08-28
791	400_mètres_4_nages	Femme	25	4:19:86	24	 Espagne	 Doha	2014-12-3
792	400_mètres_4_nages	Femme	25	4:19:46	26	 Hongrie	 Netanya	2015-12-2
793	400_mètres_4_nages	Femme	25	4:18:94	26	 Espagne	 Eindhoven	2017-08-12
794	100_mètres_dos	Femme	50	1:36:7		 Royaume-Uni	 Göteborg	1923-07-6
795	100_mètres_dos	Femme	50	1:35:0		 Tchécoslovaquie	 Prague	1923-07-29
796	100_mètres_dos	Femme	50	1:26:6		 États-Unis	 Newark	1923-08-8
797	100_mètres_dos	Femme	50	1:22:4		 États-Unis	 Miami	1924-01-6
798	100_mètres_dos	Femme	50	1:22:0		 Pays-Bas	 Rotterdam	1927-07-10
799	100_mètres_dos	Femme	50	1:21:6		 Pays-Bas	 Amsterdam	1928-08-11
800	100_mètres_dos	Femme	50	1:21:4		 Pays-Bas	 Bruxelles	1929-04-20
801	100_mètres_dos	Femme	50	1:21:0		 Pays-Bas	 La Haye	1929-11-27
802	100_mètres_dos	Femme	50	1:20:6		 Australie	 Sydney	1930-02-27
803	100_mètres_dos	Femme	50	1:18:6		 Pays-Bas	 Wallasey	1932-05-30
804	100_mètres_dos	Femme	50	1:18:2	19	 États-Unis	 Jones Beach	1932-07-16
805	100_mètres_dos	Femme	50	1:16:8		 Pays-Bas	 Düsseldorf	1934-11-25
806	100_mètres_dos	Femme	50	1:16:3	22	 États-Unis	 Chicago	1935-01-15
807	100_mètres_dos	Femme	50	1:15:8		 Pays-Bas	 Amsterdam	1936-02-27
808	100_mètres_dos	Femme	50	1:15:7		 Pays-Bas	 Copenhague	1936-09-8
809	100_mètres_dos	Femme	50	1:15:4		 Pays-Bas	 Copenhague	1936-09-10
810	100_mètres_dos	Femme	50	1:13:6		 Pays-Bas	 Düsseldorf	1936-10-25
811	100_mètres_dos	Femme	50	1:13:5		 Pays-Bas	 Copenhague	1938-11-1
812	100_mètres_dos	Femme	50	1:13:2		 Pays-Bas	 Amsterdam	1938-11-10
813	100_mètres_dos	Femme	50	1:13:0		 Pays-Bas	 La Haye	1938-11-12
814	100_mètres_dos	Femme	50	1:12:9		 Pays-Bas	 Anvers	1938-11-26
815	100_mètres_dos	Femme	50	1:10:9		 Pays-Bas	 Rotterdam	1939-09-22
816	100_mètres_dos	Femme	50	1:12:9		 Royaume-Uni	 Melbourne	1956-12-5
817	100_mètres_dos	Femme	50	1:12:5 		 Nouvelle-Zélande	 Auckland	1958-03-12
818	100_mètres_dos	Femme	50	1:12:4 		 Royaume-Uni	 Cardiff	1958-04-19
819	100_mètres_dos	Femme	50	1:12:3		 Pays-Bas	 Nijmegen	1958-07-20
820	100_mètres_dos	Femme	50	1:11:9 		 Royaume-Uni	 Cardiff	1958-07-23
821	100_mètres_dos	Femme	50	1:11:7		 Pays-Bas	 Waalwijk	1959-07-26
822	100_mètres_dos	Femme	50	1:11:4		 États-Unis	 Chicago	1959-09-6
823	100_mètres_dos	Femme	50	1:11:0		 Pays-Bas	 Leipzig	1960-06-12
824	100_mètres_dos	Femme	50	1:10:9		 Pays-Bas	 Maastricht	1960-07-10
825	100_mètres_dos	Femme	50	1:10:1		 États-Unis	 Indianapolis	1960-07-17
826	100_mètres_dos	Femme	50	1:10:0		 États-Unis	 Détroit	1960-08-4
827	100_mètres_dos	Femme	50	1:09:2		 États-Unis	 Détroit	1960-08-5
828	100_mètres_dos	Femme	50	1:09:0		 États-Unis	 Rome	1960-09-2
829	100_mètres_dos	Femme	50	1:08:9	16	 États-Unis	 Los Angeles	1963-07-28
830	100_mètres_dos	Femme	50	1:08:6	16	 France	 Paris	1964-06-14
831	100_mètres_dos	Femme	50	1:08:3		 États-Unis	 Los Angeles	1964-09-28
832	100_mètres_dos	Femme	50	1:07:7		 États-Unis	 Tokyo	1964-10-14
833	100_mètres_dos	Femme	50	1:07:4			 Béziers	1966-07-23
834	100_mètres_dos	Femme	50	1:07:3		 Canada	 Winnipeg	1967-07-27
835	100_mètres_dos	Femme	50	1:07:1		 Canada	 Winnipeg	1967-07-30
836	100_mètres_dos	Femme	50	1:06:7			Kimberley	1968-01-30
837	100_mètres_dos	Femme	50	1:06:4			 Montreuil	1968-04-6
838	100_mètres_dos	Femme	50	1:06:2		 États-Unis	 Mexico	1968-10-23
839	100_mètres_dos	Femme	50	1:05:6			 Utrecht	1969-07-6
840	100_mètres_dos	Femme	50	1:05:39	14	 Allemagne de l'Est	 Utrecht	1973-08-18
841	100_mètres_dos	Femme	50	1:04:99	14	 Allemagne de l'Est	 Belgrade	1973-09-4
842	100_mètres_dos	Femme	50	1:04:78		 Canada	 Christchurch	1974-01-31
843	100_mètres_dos	Femme	50	1:04:43	15	 Allemagne de l'Est	 Rostock	1974-07-8
844	100_mètres_dos	Femme	50	1:04:09	15	 Allemagne de l'Est	 Vienne	1974-08-22
845	100_mètres_dos	Femme	50	1:03:30	15	 Allemagne de l'Est	 Vienne	1974-08-23
846	100_mètres_dos	Femme	50	1:03:08	15	 Allemagne de l'Est	 Vienne	1974-08-24
847	100_mètres_dos	Femme	50	1:02:98	15	 Allemagne de l'Est	 Concord	1974-09-1
848	100_mètres_dos	Femme	50	1:02:60	17	 Allemagne de l'Est	 Tallinn	1976-03-14
849	100_mètres_dos	Femme	50	1:01:62	18	 Allemagne de l'Est	 Berlin-Est	1976-06-3
850	100_mètres_dos	Femme	50	1:01:51	17	 Allemagne de l'Est	 Berlin-Est	1976-06-5
851	100_mètres_dos	Femme	50	1:01:51	15	 Allemagne de l'Est	 Moscou	1980-07-20
852	100_mètres_dos	Femme	50	1:01:50	15	 Allemagne de l'Est	 Moscou	1980-07-22
853	100_mètres_dos	Femme	50	1:00:86	15	 Allemagne de l'Est	 Moscou	1980-07-23
854	100_mètres_dos	Femme	50	1:00:59	20	 Allemagne de l'Est	 Moscou	1984-08-24
855	100_mètres_dos	Femme	50	1:00:31	17	 Hongrie	 Athènes	1991-08-22
856	100_mètres_dos	Femme	50	1:00:16	19	 Chine	 Rome	1994-09-10
857	100_mètres_dos	Femme	50	59:58	20	 États-Unis	 Fort Lauderdale	2002-08-13
858	100_mètres_dos	Femme	50	59:44	25	 États-Unis	 Melbourne	2007-03-27
859	100_mètres_dos	Femme	50	59:21	26	 États-Unis	 Columbia	2008-02-17
860	100_mètres_dos	Femme	50	59:15	22	 États-Unis	 Omaha	2008-06-30
861	100_mètres_dos	Femme	50	59:03	25	 États-Unis	 Omaha	2008-06-30
862	100_mètres_dos	Femme	50	58:97	25	 États-Unis	 Omaha	2008-07-1
863	100_mètres_dos	Femme	50	58:77	24	 Zimbabwe	 Pékin	2008-08-11
864	100_mètres_dos	Femme	50	58:48	19	 Russie	 Rome	2009-07-27
